datetime,毛收益,净收益,现金,总市值
2019-05-13,494.4999999999993,479.7944999999993,7930.536800000083,1008568.9368
2019-05-15,659.9999999999994,644.3599999999994,17925.53680000008,1018913.5368
2019-05-20,-27.80000000000001,-31.71620000000001,544.6942000000812,998095.7942
2019-05-20,-4.399999999999977,-8.963599999999978,544.6942000000812,998095.7942
2019-05-20,-14.000000000000057,-18.05400000000006,544.6942000000812,998095.7942
2019-05-20,-20.600000000000307,-24.676600000000306,544.6942000000812,998095.7942
2019-05-20,-67.99999999999983,-72.44399999999983,544.6942000000812,998095.7942
2019-05-20,-45.2000000000001,-49.245200000000104,544.6942000000812,998095.7942
2019-05-20,-15.79999999999984,-19.69699999999984,544.6942000000812,998095.7942
2019-05-21,-96.99999999999989,-103.71699999999989,18788.43220000008,1001971.0321999999
2019-05-21,-86.29999999999967,-92.97029999999967,18788.43220000008,1001971.0321999999
2019-05-21,-6.700000000000017,-8.766300000000017,18788.43220000008,1001971.0321999999
2019-05-21,2.9999999999999716,1.1189999999999714,18788.43220000008,1001971.0321999999
2019-05-21,-0.30000000000001137,-2.2409000000000114,18788.43220000008,1001971.0321999999
2019-05-21,-2.1999999999999886,-4.182399999999989,18788.43220000008,1001971.0321999999
2019-05-21,3.9000000000000057,1.9661000000000057,18788.43220000008,1001971.0321999999
2019-05-21,-14.000000000000057,-16.146000000000058,18788.43220000008,1001971.0321999999
2019-05-21,-9.80000000000004,-11.85180000000004,18788.43220000008,1001971.0321999999
2019-05-21,3.9000000000000057,1.8639000000000054,18788.43220000008,1001971.0321999999
2019-05-21,-5.499999999999972,-7.515499999999972,18788.43220000008,1001971.0321999999
2019-05-21,-3.499999999999943,-5.668499999999943,18788.43220000008,1001971.0321999999
2019-05-21,1.5000000000000568,-0.4746999999999433,18788.43220000008,1001971.0321999999
2019-05-21,-6.400000000000006,-8.438400000000005,18788.43220000008,1001971.0321999999
2019-05-21,-0.6000000000000227,-2.5594000000000228,18788.43220000008,1001971.0321999999
2019-05-21,-0.4999999999999716,-2.463499999999972,18788.43220000008,1001971.0321999999
2019-05-21,12.700000000000102,10.622700000000101,18788.43220000008,1001971.0321999999
2019-05-21,4.5999999999999375,2.6673999999999376,18788.43220000008,1001971.0321999999
2019-05-31,3086.7000000000007,2984.7663000000007,15315.20930000008,995861.7093000002
2019-07-05,-25.600000000001728,-44.77600000000173,10131.907100000082,1008179.1071000001
2019-07-09,-261.6000000000008,-280.5624000000008,9851.344700000083,1002410.2447
2019-07-11,-40.0,-58.68,9813.44470000008,999090.3447000002
2019-07-15,169.60000000000036,150.87040000000036,9964.31510000008,1000953.0151000002
2019-07-17,48.79999999999882,29.568799999998816,19245.62290000008,1003263.8229000003
2019-07-30,6.2000000000000455,4.2526000000000455,28165.847900000073,1011240.1479000001
2019-07-30,-9.799999999999756,-12.109999999999756,28165.847900000073,1011240.1479000001
2019-07-30,5.0,2.895,28165.847900000073,1011240.1479000001
2019-07-30,-1.3000000000000966,-3.2983000000000966,28165.847900000073,1011240.1479000001
2019-07-30,-0.9000000000000341,-3.063500000000034,28165.847900000073,1011240.1479000001
2019-07-30,0.0,-2.046,28165.847900000073,1011240.1479000001
2019-07-30,-3.199999999999932,-5.233199999999932,28165.847900000073,1011240.1479000001
2019-07-30,2.9000000000000625,0.9271000000000624,28165.847900000073,1011240.1479000001
2019-08-01,3537.9000000000024,3434.544900000002,1528.8512000000674,1007488.5511999998
2019-08-01,2267.6000000000026,2165.9012000000025,1528.8512000000674,1007488.5511999998
2019-08-05,23.500000000000085,21.412300000000087,19847.718100000064,1002059.4181000001
2019-08-05,-5.0,-7.345,19847.718100000064,1002059.4181000001
2019-08-05,4.400000000000119,2.413600000000119,19847.718100000064,1002059.4181000001
2019-08-05,-8.09999999999988,-10.22389999999988,19847.718100000064,1002059.4181000001
2019-08-05,-3.7999999999999545,-5.8361999999999545,19847.718100000064,1002059.4181000001
2019-08-05,38.899999999999864,36.16109999999986,19847.718100000064,1002059.4181000001
2019-08-05,-7.199999999999989,-9.244599999999988,19847.718100000064,1002059.4181000001
2019-08-05,1.0999999999999943,-0.8711000000000055,19847.718100000064,1002059.4181000001
2019-08-05,-2.0000000000000284,-3.9820000000000286,19847.718100000064,1002059.4181000001
2019-08-07,2479.500000000002,2378.978500000002,323.93380000006374,995919.8338000001
2019-08-08,7.0999999999999375,5.118899999999938,1317.0397000000637,996523.7396999999
2019-08-22,1882.7999999999997,1843.4771999999998,2762.1154000000606,1008370.7153999999
2019-08-23,-112.00000000000045,-130.87200000000047,2345.4039000000607,1007954.4039000004
2019-08-26,-78.20000000000022,-82.76260000000022,404.04980000006844,1005895.0497999999
2019-08-26,10.800000000000125,6.817200000000125,404.04980000006844,1005895.0497999999
2019-08-26,-15.999999999999943,-20.20799999999994,404.04980000006844,1005895.0497999999
